"<li><strong>Micheál Martin has been elected as the Prime minister of which country in June 2020? </strong><br/>
1) UK<br/>
2) Ireland<br/>
3) China<br/>
4) Luxemburg<br/>
5) Japan<br/>
","-<strong>2) Ireland </strong><br/>
<strong>Explanation:</strong><br/>
On 28th June 2020, the voting at the special meeting of the Irish Parliament (the Dáil) at the Convention Centre, Dublin, Fianna Fail leader Micheál Martin was elected as the new (Taoiseach) Prime Minister of Ireland and he will take over the office from Leo Varadkar.Micheál Martin, will lead the government for the first two and a half years (until December 2022); the second half of the 5-year team will be led by Leo Varadkar, Indian Origin &amp; Leader of Fine Gael.<br/>
</div></div><br/></li>"
"<li><strong>Lazarus Chakwera sworn in as the 6th President of Malawi recently in June 2020. What is the capital of Malawi? </strong><br/>
1) Maputo<br/>
2) Lusaka<br/>
3) Lilongwe<br/>
4) Dodoma<br/>
5) None of the above<br/>
","-<strong>3) Lilongwe </strong><br/>
<strong>Explanation:</strong><br/>
Lazarus Chakwera, won Malawi’s President Elections and sworn in as the 6th President of Malawi on 28 June. He succeeded Peter Mutharika of Democratic Progressive Party by winning 58.57% of total votes.About Malawi: Capital: Lilongwe.<br/>
</div></div><br/></li>"
"<li><strong>Anandiben Patel assumes additional charge as governor of Madhya Pradesh in June 2020. She is the governor of which state? </strong><br/>
1) Arunachal Pradesh<br/>
2) Haryana<br/>
3) Maharashtra<br/>
4) Gujarat<br/>
5) Uttar Pradesh<br/>
","-<strong>5) Uttar Pradesh </strong><br/>
<strong>Explanation:</strong><br/>
The President of India has given additional charges of Madhya Pradesh to AnandibenMafatbhai Patel, the governor of Uttar Pradesh.<br/>
</div></div><br/></li>"
"<li><strong>Aleksandar Vucic who is in news recently is the president of which country? </strong><br/>
1) Kosovo<br/>
2) Serbia<br/>
3) Ukraine<br/>
4) Uzbekistan<br/>
5) North Macedonia<br/>
","-<strong>2) Serbia </strong><br/>
<strong>Explanation:</strong><br/>
Aleksandar Vucic, President of Serbia has declared the victory of the Serbian Progressive Party (Srpska naprednastranka – SNS) with more than 63% vote in the Parliamentary election held on 28th June 2020 which was boycotted by most of the opposition parties.<br/>
</div></div><br/></li>"
"<li><strong>Who is going to receive the Humanitarian Award at 20th edition of annual BET Awards 2020? </strong><br/>
1) Jennifer Hudson<br/>
2) Beyonce<br/>
3) Chloe X Halle<br/>
4) Assa Traore<br/>
5) Nicolas Johnson<br/>
","-<strong>2) Beyonce </strong><br/>
<strong>Explanation:</strong><br/>
24-time Grammy winner Popstar Beyonce(38 years old) to receive the Humanitarian Award at 20th edition of annual BET Awards 2020, for her long-standing philanthropic work, including her recent COVID-19 relief efforts. The event will be held virtually for the 1st time on June 28.<br/>
</div></div><br/></li>"
"<li><strong>Which country hosted/Chaired the 36th ASEAN Summit on the theme “Cohesive and Responsive ASEAN”? </strong><br/>
1) Thailand<br/>
2) Indonesia<br/>
3) Brunei<br/>
4) Vietnam<br/>
5) Singapore<br/>
","-<strong>4) Vietnam </strong><br/>
<strong>Explanation:</strong><br/>
36th Association of Southeast Asian Nations (ASEAN) Summit was held via video conference on the theme “Cohesive and Responsive ASEAN”. The summit was chaired by Vietnamese Prime Minister Nguyen Xuan Phuc as Vietnam is ASEAN’s chair in 2020. The focus of the meet was on COVID-19 response, post-pandemic recovery and further cooperation with partners.<br/>
</div></div><br/></li>"
"<li><strong>Name the union HRD minister of India who participated in group of 20 (G20) Extraordinary Virtual Education Ministers’ Meeting in June 2020. </strong><br/>
1) Prakash Javadekar<br/>
2) Smriti Irani<br/>
3) Harsh Vardhan<br/>
4) Nirmala Sitharaman<br/>
5) Ramesh Pokhriyal ‘Nishank’<br/>
","-<strong>5) Ramesh Pokhriyal ‘Nishank’ </strong><br/>
<strong>Explanation:</strong><br/>
Union HRD (Human Resource Development) Minister Ramesh Pokhriyal ‘Nishank’ participated in group of 20 (G20) Extraordinary Virtual Education Ministers’ Meeting which was focused on the effects of the COVID 19 pandemic on the education sector.<br/>
</div></div><br/></li>"
"<li><strong>Mario Gómez who is in news recently is associated with which sport? </strong><br/>
1) Kabaddi<br/>
2) Wrestling<br/>
3) Hockey<br/>
4) Cricket<br/>
5) Football<br/>
","-<strong>5) Football </strong><br/>
<strong>Explanation:</strong><br/>
Former Germany, 33-year-old striker Mario Gómez retired from soccer (Football), who won the Bundesliga title in 2007 in his first stint at Stuttgart and was also part of Bayern Munich’s treble winning team in 2013.<br/>
</div></div><br/></li>"
"<li><strong>Geetha Nagabhushan who passed away in June 2020 is a renowned _____. </strong><br/>
1) Actor<br/>
2) Novelist<br/>
3) Politician<br/>
4) Lawyer<br/>
5) Theatre Artist<br/>
","-<strong>2) Novelist </strong><br/>
<strong>Explanation:</strong><br/>
Veteran Kannada Novelist Geetha Nagabhushan passed away at the age of 78 due to cardiac arrest in a private hospital at Kalaburagi. She was born on 25th March 1942 in Savalagi village, Kalaburagi.<br/>
</div></div><br/></li>"
"<li><strong>National Statistics Day is celebrated on June 29 every year in India to commemorate birth anniversary of whom? </strong><br/>
1) RC Bose<br/>
2) JK Ghosh<br/>
3) PCMahalanobis<br/>
4) SN Roy<br/>
5) CR Rao<br/>
","-<strong>3) PC Mahalanobis </strong><br/>
<strong>Explanation:</strong><br/>
India celebrates June 29th as the National Statistics Day to recognise the contribution of statistics in daily life and to educate the general public on the importance of statistics in socio-economic planning and policy formulation. The first National Statistics Day was celebrated on 29th June 2007.June 29th is chosen to celebrate the National Statistics Day to commemorate the birth anniversary of Prof. Prasanta Chandra Mahalanobis.<br/>
</div></div><br/></li>"
"<li><strong>The International Day of the Tropics is observed annually on _____. </strong><br/>
1) June 26<br/>
2) June 27<br/>
3) June 28<br/>
4) June 29<br/>
5) June 30<br/>
","-<strong>4) June 29 </strong><br/>
<strong>Explanation:</strong><br/>
United Nations (UN) International Day of the Tropics is observed annually on 29th June to raise awareness about the challenges faced by the tropical areas and the importance of the tropical areas in achieving the Sustainable Development Goals (SDG). The United Nations General Assembly (UNGA) declared June 29th as the International Day of the Tropics in its resolution A/RES/70/267 adopted in 2016.<br/>
</div></div><br/></li>"
"<li><strong>The Grand Ethiopian Renaissance Dam (GERD) which is in news recently is built across which river? </strong><br/>
1) Nile<br/>
2) Amazon<br/>
3) Yangtze<br/>
4) Mississippi<br/>
5) Yenisei<br/>
","-<strong>1) Nile </strong><br/>
<strong>Explanation:</strong><br/>
Leaders of Sudan, Ethiopia and Egypt said they were hopeful that the African Union could help them broker a deal to end a decade-long dispute over water supplies within two or three weeks. Ethiopia, which is building the Grand Ethiopian Renaissance Dam (GERD) which worries its downstream neighbours Egypt and Sudan, said it would fill the reservoir in a few weeks, as planned, providing enough time for talks to be concluded. Tortuous negotiations over the years have left the two nations and their neighbour Sudan short of an agreement to regulate how Ethiopia will operate the dam and fill its reservoir, while protecting Egypt’s scarce water supplies from the Nile river.<br/>
</div></div><br/></li>"
"<li><strong>What is the capital of Bhutan? </strong><br/>
1) Thimphu<br/>
2) Male<br/>
3) Islamabad<br/>
4) Kathmandu<br/>
5) Dhaka<br/>
","-<strong>1) Thimphu </strong><br/>
<strong>Explanation:</strong><br/>
The capital and currency of Bhutan are Thimphu and Bhutanese Ngultrum respectively.<br/>
</div></div><br/></li>"
"<li><strong>What is the constituency of Union culture minister, Prahlad Singh Patel? </strong><br/>
1) Lucknow<br/>
2) Patna Sahib<br/>
3) Morena<br/>
4) Ambala<br/>
5) Damoh<br/>
","-<strong>5) Damoh </strong><br/>
<strong>Explanation:</strong><br/>
Ministry of Culture: Prahlad Singh Patel Constituency– Damoh, Madhya Pradesh.<br/>
</div></div><br/></li>"
"<li><strong>Where is the Secretariat of ASEAN located? </strong><br/>
1) Jakarta, Indonesia<br/>
2) Moscow, Russia<br/>
3) Beijing, China<br/>
4) New Delhi, India<br/>
5) None of these<br/>
","-<strong>1) Jakarta, Indonesia </strong><br/>
<strong>Explanation:</strong><br/>
About Association of Southeast Asian Nations (ASEAN): Established in 1967, ASEAN groups 10 nations viz. Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, the Philippines, Singapore, Thailand and Vietnam. Secretariat– Jakarta, Indonesia.<br/>
</div></div><br/></li>"
"<li><strong>What is the capital and currency of Ireland? </strong><br/>
1) Berlin &amp; Euro<br/>
2) Dublin &amp; Euro<br/>
3) Helsinki &amp; Pound<br/>
4) Berlin &amp; Pound<br/>
5) Dublin &amp; Pound<br/>
","-<strong>2) Dublin &amp; Euro </strong><br/>
<strong>Explanation:</strong><br/>
The capital and currency of Ireland are Dublin and Euro respectively.<br/>
</div></div><br/></li>"
"<li><strong>Which state government has partnered with Reliance Jio Tv to educate students during COVID-19 pandemic? </strong><br/>
1) Punjab<br/>
2) Rajasthan<br/>
3) Chhattisgarh<br/>
4) Haryana<br/>
5) Madhya Pradesh<br/>
","-<strong>4) Haryana </strong><br/>
<strong>Explanation:</strong><br/>
Kanwar Pal, Education Minister of Haryana announced that The Government of Haryana under the Chief Minister’s Distance Education Programme signed an agreement with Reliance Jio TV to benefit around 52 lakh rural students during the COVID-19 pandemic.The four channels of EDUSAT can be accessed through television, Laptop, desktop, tablets and smartphones for free of cost which will be available on the Jio platform.<br/>
</div></div><br/></li>"
"<li><strong>Which state has launched ‘Ektu Khelo, Ektu Padho’(Play little, Study little’) initiative for school children? </strong><br/>
1) Assam<br/>
2) Tripura<br/>
3) Meghalaya<br/>
4) Nagaland<br/>
5) Sikkim<br/>
","-<strong>2) Tripura </strong><br/>
<strong>Explanation:</strong><br/>
Tripura Education Minister Ratan Lal Nath informed that, ‘Ektu Khelo, Ektu Padho’(Play little, Study little’), an initiative for school students upto class VIII will be launched on June 25.<br/>
</div></div><br/></li>"
"<li><strong>How much India committed to United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) for next 2 years? </strong><br/>
1) $25 million<br/>
2) $50 million<br/>
3) $10 million<br/>
4) $20 million<br/>
5) $15 million<br/>
","-<strong>3) $10 million </strong><br/>
<strong>Explanation:</strong><br/>
During an Extraordinary Virtual Ministerial Pledging Conference for United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA), India has announced a contributing United States (US) $10 million towards UNRWA over the coming two years. From Indian side, the conference has been addressed by Minister of State (MoS) for External Affairs, V Muraleedharan.<br/>
</div></div><br/></li>"
"<li><strong>How many children will be pushed to poverty and food insecurity in south Asian region in next 6 months according to UNICEF report? </strong><br/>
1) 360 million<br/>
2) 480 million<br/>
3) 150 million<br/>
4) 300 million<br/>
5) 100 million<br/>
","-<strong>1) 360 million </strong><br/>
<strong>Explanation:</strong><br/>
The United Nations Children’s Fund (UNICEF) released its first report focusing on the South Asian region on the impacts of COVID-19 on children states that around 240 million children are classified as poor and the current COVID-19 situation will affect an additional 120 million children, a total of 360 million children will be pushed into poverty and food insecurity in the next 6 months.<br/>
</div></div><br/></li>"
"<li><strong>Name the Union MSME minister who has launched Credit Guarantee Scheme for Sub-ordinate debt (CGSSD) or “Distressed Assets Fund–Sub-ordinate Debt for MSMEs” to provide Rs 20000 crore guarantee cover to two lakh MSMEs. </strong><br/>
1) Thawar Chand Gehlot<br/>
2) Ravi Shankar Prasad<br/>
3) Dharmendra Pradhan<br/>
4) Nitin Gadkari<br/>
5) Arjun Munda<br/>
","-<strong>4) Nitin Gadkari </strong><br/>
<strong>Explanation:</strong><br/>
Nitin Gadkari(Minister of Micro Small and Medium Enterprises) launched the Credit Guarantee Scheme for Sub-ordinate debt(CGSSD) which is also called the “Distressed Assets Fund–Sub-ordinate Debt for MSMEs” to provide Rs 20000 crore guarantee cover to two lakh MSMEs.<br/>
</div></div><br/></li>"
"<li><strong>Jharkhand government planned to launch a 100-day employment scheme named “Mukhyamantri SHRAMIK (Shahri Rozgar Manjuri for Kamgar) Yojna”. Who is the CM of Jharkhand? </strong><br/>
1) Prem Singh Tamang<br/>
2) Pema Khandu<br/>
3) Hemant Soren<br/>
4) Neiphiu Rio<br/>
5) Biplab Kumar Deb<br/>
","-<strong>3) Hemant Soren </strong><br/>
<strong>Explanation:</strong><br/>
Jharkhand (CM – Hemant Soren) is set to launch a 100-day employment scheme “Mukhyamantri SHRAMIK (Shahri Rozgar Manjuri for Kamgar) Yojna” to enhance the livelihood and security of urban poor. This scheme is in line with the Mahatma Gandhi National Rural Employment Guarantee Scheme (MGNREGS).After Kerala’s Ayyankali Urban Employment Guarantee Scheme (AUEGS), Jharkhand is the 2nd state in the country to launch a job guarantee scheme for the urban poor.<br/>
</div></div><br/></li>"
